Nº DO LOTE;ENTRADA DE SAL EM FINO;ESTOQUE DE SAL EM FINO AU;DATA DA ENTREGA;Nº DO PEDIDO;data;NOME DO CLIENTE ; PEDIDOS EM FINO ; SEDEX ;AMOSTRAS E TESTES; PAGAMENTO DE TEOR ; PEDIDOS EM SAL ;METAL EM SAL;;;;;;;;
1106;;352,44;08/04/2021;29694;;Morena Canela; 30,25 ;;;; 44,47 ;518,0907829;;;;;;;;
1106;;342,38;08/04/2021;29695;;diacomo; 10,06 ;;;; 14,79 ;503,3025829;;;;;;;;
1106;;274,36;08/04/2021;29696;;fenix; 68,03 ;;;; 100,00 ;403,3024519;;;;;;;;
1107;1529,25;1793,61;30/04/2021;29697;;correA; 10,00 ;;;; 14,70 ;2636,599952;;;;;;;;
1107;;1763,61;03/05/2021;29698;;PAULO BRUM; 30,00 ;;;; 44,10 ;2592,499952;;;;;;;;
1107;;1753,61;06/05/2021;29699;;4 METALIC; 10,00 ;;;; 14,70 ;2577,799952;;;;;;;;
1107;;1738,61;06/05/2021;29700;;MICHESTER; 15,00 ;;;; 22,05 ;2555,749952;;;;;;;;
1107;;1734,74;06/05/2021;29701;;AMON; 3,87 ;;;; 5,69 ;2550,061052;;;;;;;;
1107;;1724,74;06/05/2021;29702;;MUNDIAL; 10,00 ;;;; 14,70 ;2535,361052;;;;;;;;
1107;;1711,44;06/05/2021;29703;;ESPABRA; 13,30 ;;;; 19,55 ;2515,810052;;;;;;;;
1107;;1699,94;06/05/2021;29704;;CORREA; 10,00 ;;1,5;; 16,91 ;2498,905052;;;;;;;;
1107;;1694,94;06/05/2021;29705;;NATHY; 5,00 ;;;; 7,35 ;2491,555052;;;;;;;;
1107;;1689,94;06/05/2021;29706;;NATHY; 5,00 ;;;; 7,35 ;2484,205052;;;;;;;;
1107;;1459,94;06/05/2021;29707;;OFICINA ORIENTAL; 230,00 ;;;; 338,10 ;2146,105052;;;;;;;;
1107;;1419,94;06/05/2021;29708;;PUZZUOLLI; 40,00 ;;;; 58,80 ;2087,305052;;;;;;;;
1107;;1409,94;06/05/2021;29709;;LOEFLER; 10,00 ;;;; 14,70 ;2072,605052;;;;;;;;
1107;;1401,10;06/05/2021;29710;;FAEMAN; 8,84 ;;;; 12,99 ;2059,610252;;;;;;;;
1107;;1391,10;06/05/2021;29711;;CORREA; 10,00 ;;;; 10,00 ;2044,910252;;;;;;;;
1107;;1376,10;06/05/2021;29712;;GEMAS DO MUNDO; 15,00 ;;;; 22,05 ;2022,860252;;;;;;;;
1107;;1326,10;06/05/2021;29713;;MIX METAIS; 50,00 ;;;; 73,50 ;1949,360252;;;;;;;;
1107;;1316,10;06/05/2021;29714;;NATHY; 10,00 ;;;; 14,70 ;1934,660252;;;;;;;;
1107;;1301,10;06/05/2021;29715;;michester; 15,00 ;;;; 22,05 ;1912,610252;;;;;;;;
1107;;1233,07;06/05/2021;29716;;FENIX; 68,03 ;;;; 100,00 ;1812,610562;;;;;;;;
1107;;1223,07;06/05/2021;29717;;correa; 10,00 ;;;; 14,70 ;1797,910562;;;;;;;;
1107;;1193,07;06/05/2021;29718;;PAULO BRUM; 30,00 ;;;; 44,10 ;1753,810562;;;;;;;;
1107;;1178,07;06/05/2021;29719;;TABAPUA; 15,00 ;;;; 22,05 ;1731,760562;;;;;;;;
1107;;690,57;06/05/2021;29720;;BRUNA; 487,50 ;;;; 716,63 ;1015,135562;;;;;;;;
1107;;622,54;06/05/2021;29721;;FENIX; 68,03 ;;;; 100,00 ;915,1354309;;;;;;;;
1107;;607,54;06/05/2021;29722;;michester; 15,00 ;;;; 22,05 ;893,0854309;;;;;;;;
1107;;597,54;06/05/2021;29723;;CORREa; 10,00 ;;;; 14,70 ;878,3854309;;;;;;;;
1107;;592,54;06/05/2021;29724;;MARCEL AIRES; 5,00 ;;;; 7,35 ;871,0354309;;;;;;;;
1107;;552,54;06/05/2021;29725;;PUZZUOLLI; 40,00 ;;;; 58,80 ;812,2354309;;;;;;;;
1107;;502,54;06/05/2021;29726;;hector; 50,00 ;;;; 73,50 ;738,7354309;;;;;;;;
1107;;497,54;06/05/2021;29727;;jeilson; 5,00 ;;;; 7,35 ;731,3854309;;;;;;;;
1107;;487,54;06/05/2021;29728;;correa; 10,00 ;;;; 14,70 ;716,6854309;;;;;;;;
1107;;477,54;06/05/2021;29729;;nathy; 10,00 ;;;; 14,70 ;701,9854309;;;;;;;;
1107;;474,54;31/05/2021;29730;;tuca ; 3,00 ;;;; 4,41 ;697,5754309;;;;;;;;
1107;;329,56;01/06/2021;29731;;hector; 144,98 ;;;; 213,12 ;484,4548309;;;;;;;;
1107;;319,56;01/06/2021;29732;;PW ACESSORIOS; 10,00 ;;;; 14,70 ;469,7548309;;;;;;;;
1107;;309,56;01/06/2021;29733;;CORREA; 10,00 ;;;; 14,70 ;455,0548309;;;;;;;;
1107;;299,56;01/06/2021;29734;;LOEFLER; 10,00 ;;;; 14,70 ;440,3548309;;;;;;;;
1107;;284,56;01/06/2021;29735;;MICHESTER; 15,00 ;;;; 22,05 ;418,3048309;;;;;;;;
1107;;279,06;01/06/2021;29736;;MARCEL AIRES; 5,50 ;;;; 8,09 ;410,2198309;;;;;;;;
1107;;211,03;01/06/2021;29737;;FENIX; 68,03 ;;;; 100,00 ;310,2201409;;;;;;;;
1107;;196,03;01/06/2021;29738;;KARAN; 15,00 ;;;; 22,05 ;288,1701409;;;;;;;;
1107;;176,03;01/06/2021;29739;;PAULO BRUM; 20,00 ;;;; 29,40 ;258,7701409;;;;;;;;
1108;1004,83;1078,86;09/06/2021;29740;;PERFUR; 100,00 ;;2;; 149,94 ;1585,930241;;;;;;;;
1108;;1018,86;01/06/2021;29741;;CONTRESS; 60,00 ;;;; 88,20 ;1497,730241;;;;;;;;
1108;;1008,86;01/06/2021;29742;;NATHY; 10,00 ;;;; 14,70 ;1483,030241;;;;;;;;
1108;;993,86;01/06/2021;29743;;AMON; 15,00 ;;;; 22,05 ;1460,980241;;;;;;;;
1108;;983,86;01/06/2021;29744;;JOSE ALEXANDRE; 10,00 ;;;; 14,70 ;1446,280241;;;;;;;;
1108;;964,97;01/06/2021;29745;;ARTE FINAL; 18,89 ;;;; 27,77 ;1418,511941;;;;;;;;
1108;;954,97;01/06/2021;29746;;CORREA; 10,00 ;;;; 14,70 ;1403,811941;;;;;;;;
1108;;939,23;01/06/2021;29747;;GEMAS DO MUNDO; 15,74 ;;;; 23,14 ;1380,674141;;;;;;;;
1108;;934,23;01/06/2021;29748;;GLAUCO; 5,00 ;;;; 7,35 ;1373,324141;;;;;;;;
1108;;866,21;01/06/2021;29749;;FENIX; 68,03 ;;;; 100,00 ;1273,32401;;;;;;;;
1108;;856,21;01/06/2021;29750;;CORREA; 10,00 ;;;; 14,70 ;1258,62401;;;;;;;;
1108;;846,21;01/06/2021;29751;;MICHESTER; 10,00 ;;;; 14,70 ;1243,92401;;;;;;;;
1108;;796,21;01/06/2021;29752;;MIX METAIS; 50,00 ;;;; 73,50 ;1170,42401;;;;;;;;
1108;;756,21;01/06/2021;29753;;RICARDO PUZZUOLLI; 40,00 ;;;; 58,80 ;1111,62401;;;;;;;;
1108;;656,21;01/06/2021;29754;;OFICINA ORIENTAL0; 100,00 ;;;; 147,00 ;964,6240099;;;;;;;;
1108;;637,21;21/06/2021;29755;;amon; 19,00 ;;;; 27,93 ;936,6940099;;;;;;;;
1108;;627,21;21/06/2021;29756;;Alexandre Montana; 10,00 ;;;; 14,70 ;921,9940099;;;;;;;;
1108;;627,21;;29757;;cancelado;;;;; -   ;921,9940099;;;;;;;;
1108;;617,21;21/06/2021;29758;;FOUR METALIC; 10,00 ;;;; 14,70 ;907,2940099;;;;;;;;
1108;;597,21;21/06/2021;29759;;PAULO BRUM; 20,00 ;;;; 29,40 ;877,8940099;;;;;;;;
1108;;528,93;21/06/2021;29760;;FENIX; 68,27 ;;;; 100,36 ;777,5326999;;;;;;;;
1108;;518,93;21/06/2021;29761;;CORREA; 10,00 ;;;; 14,70 ;762,8326999;;;;;;;;
1109;1048,3;1550,23;24/06/2021;29762;;MICHESTER; 15,00 ;;2;; 24,99 ;2278,8437;;;;;;;;
1109;;1450,23;30/06/2021;29763;;PERFUR; 100,00 ;;;; 147,00 ;2131,8437;;;;;;;;
1109;;962,73;;29764;;BRUNA; 487,50 ;;;; 716,63 ;1415,2187;;;;;;;;
1109;;957,73;;29765;;JUSSARA; 5,00 ;;;; 7,35 ;1407,8687;;;;;;;;
1109;;906,73;;29766;;MIX METAIS; 51,00 ;;;; 74,97 ;1332,8987;;;;;;;;
1109;;896,73;;29767;;CORREA; 10,00 ;;;; 14,70 ;1318,1987;;;;;;;;
1109;;856,73;;29768;;PUZZUOLLI; 40,00 ;;;; 58,80 ;1259,3987;;;;;;;;
1109;;836,73;;29769;;tabapuã = 1920,00; 20,00 ;;;; 29,40 ;1229,9987;;;;;;;;
1109;;816,73;;29770;;JOANA; 20,00 ;;;; 29,40 ;1200,5987;;;;;;;;
1109;;801,73;;29771;;GEMAS DO MUNDO; 15,00 ;;;; 22,05 ;1178,5487;;;;;;;;
1109;;314,23;;29772;;BRUNA; 487,50 ;;;; 716,63 ;461,9236999;;;;;;;;
1109;;34,23;30/06/2021;29773;;CENNABRAS; 280,00 ;;;; 411,60 ;50,32369991;;;;;;;;
1110;1748,36;1748,58;01/07/2021;29774;;FENIX; 34,01 ;;;; 50,00 ;2570,412908;;;;;;;;
1110;;1738,58;01/07/2021;29775;;ART SHOW; 10,00 ;;;; 14,70 ;2555,712908;;;;;;;;
1110;;1728,58;;29776;;ALBERTO ALVES; 10,00 ;;;; 14,70 ;2541,012908;;;;;;;;
1111;838,1;2556,68;05/07/2021;29777;;CORREA; 10,00 ;;;; 14,70 ;3758,319908;;;;;;;;
1111;;2536,68;;29778;;LOEFLER; 20,00 ;;;; 29,40 ;3728,919908;;;;;;;;
1111;;1836,68;;29779;;CENNABRAS; 700,00 ;;;; 1.029,00 ;2699,919908;;;;;;;;
1111;;1816,68;;29780;;PAULO BRUM; 20,00 ;;;; 29,40 ;2670,519908;;;;;;;;
1111;;1806,68;;29781;;JOSE ALEXANDRE; 10,00 ;;;; 14,70 ;2655,819908;;;;;;;;
1111;;1796,68;;29782;;Nathy; 10,00 ;;;; 14,70 ;2641,119908;;;;;;;;
1111;;1792,68;;29783;;AMON; 4,00 ;;;; 5,88 ;2635,239908;;;;;;;;
1111;;1772,68;;29784;;LOEFLER; 20,00 ;;;; 29,40 ;2605,839908;;;;;;;;
1111;;1762,68;;29785;;ART SHOW; 10,00 ;;;; 14,70 ;2591,139908;;;;;;;;
1111;;1742,68;;29786;;WANJOUR; 20,00 ;;;; 29,40 ;2561,739908;;;;;;;;
1111;;1732,68;;29787;;CORREA; 10,00 ;;;; 14,70 ;2547,039908;;;;;;;;
1111;;1717,68;;29788;;MICHESTER; 15,00 ;;;; 22,05 ;2524,989908;;;;;;;;
1111;;1707,68;;29789;;AMON; 10,00 ;;;; 14,70 ;2510,289908;;;;;;;;
1111;;1697,68;;29790;;PELEGRINO; 10,00 ;;;; 14,70 ;2495,589908;;;;;;;;
1111;;1677,68;;29791;;4 METALIC; 20,00 ;;;; 29,40 ;2466,189908;;;;;;;;
1111;;1667,68;;29792;;CORREA; 10,00 ;;;; 14,70 ;2451,489908;;;;;;;;
1111;;1657,68;;29793;;MUNDIAL ; 10,00 ;;;; 14,70 ;2436,789908;;;;;;;;
1111;;1642,68;;29794;;MICHESTER; 15,00 ;;;; 22,05 ;2414,739908;;;;;;;;
1111;;1592,68;;29795;;MIX METAIS; 50,00 ;;;; 73,50 ;2341,239908;;;;;;;;
1111;;1572,68;;29796;;PAULO BRUM; 20,00 ;;;; 29,40 ;2311,839908;;;;;;;;
1111;;1562,68;;29797;;CORREA; 10,00 ;;;; 14,70 ;2297,139908;;;;;;;;
1111;;1522,68;;29798;;MS BRINDES; 40,00 ;;;; 58,80 ;2238,339908;;;;;;;;
1111;;1507,68;;29799;;GEMAS DO MUNDO; 15,00 ;;;; 22,05 ;2216,289908;;;;;;;;
1111;;1467,68;;29800;;PUZZUOLLI; 40,00 ;;;; 58,80 ;2157,489908;;;;;;;;
1111;;641,49;;29801;;BRUNA; 826,19 ;;;; 1.214,50 ;942,9906079;;;;;;;;
1111;;631,49;;29802;;diacomo; 10,00 ;;;; 14,70 ;928,2906079;;;;;;;;
1111;;581,49;;29803;;BRILHO BRASIL; 50,00 ;;;; 73,50 ;854,7906079;;;;;;;;
1111;;571,49;;29804;;MONTANA; 10,00 ;;;; 14,70 ;840,0906079;;;;;;;;
1111;;521,49;;29805;;hector; 50,00 ;;;; 73,50 ;766,5906079;;;;;;;;
1111;;471,49;;29806;;MIX METAIS; 50,00 ;;;; 73,50 ;693,0906079;;;;;;;;
1111;;461,49;;29807;;AMON; 10,00 ;;;; 14,70 ;678,3906079;;;;;;;;
1111;;451,49;;29808;;CORREA; 10,00 ;;;; 14,70 ;663,6906079;;;;;;;;
1111;;446,49;;29809;;NATHY; 5,00 ;;;; 7,35 ;656,3406079;;;;;;;;
1111;;386,49;;29810;;CONTRESS; 60,00 ;;;; 88,20 ;568,1406079;;;;;;;;
1111;;318,46;30/07/2021;29811;;FENIX; 68,03 ;;;; 100,00 ;468,1409179;;;;;;;;
1111;;308,46;;29812;;correa; 10,00 ;;;; 14,70 ;453,4409179;;;;;;;;
1111;;284,46;;29813;;MANNO; 24,00 ;;;; 35,28 ;418,1609179;;;;;;;;
1111;;244,46;;29814;;PUZZUOLLI; 40,00 ;;;; 58,80 ;359,3609179;;;;;;;;
1111;;234,46;;29815;;montana; 10,00 ;;;; 14,70 ;344,6609179;;;;;;;;
1111;;224,46;;29816;;correa; 10,00 ;;;; 14,70 ;329,9609179;;;;;;;;
1111;;222,46;;29817;;Rafael Bassi; 2,00 ;;;; 2,94 ;327,0209179;;;;;;;;
1111;;217,46;;29818;;nathy; 5,00 ;;;; 7,35 ;319,6709179;;;;;;;;
1111;;207,46;;29819;;loefler; 10,00 ;;;; 14,70 ;304,9709179;;;;;;;;
1111;;187,46;;29820;;gemas do mundo; 20,00 ;;;; 29,40 ;275,5709179;;;;;;;;
1111;;167,46;;29821;;Paulo Brum; 20,00 ;;;; 29,40 ;246,1709179;;;;;;;;
1112;1809,04;1568,34;10/08/2021;29822;;Cennabras; 408,16 ;;;; 600,00 ;2305,464518;;;;;;;;
1112;;1518,34;;29823;;mix; 50,00 ;;;; 73,50 ;2231,964518;;;;;;;;
1112;;508,01;;29824;;Bruna; 1.010,33 ;;;; 1.485,19 ;746,7794179;;;;;;;;
1112;;493,01;;29825;;correa; 15,00 ;;;; 22,05 ;724,7294179;;;;;;;;
1112;;393,01;;29826;;Perfur; 100,00 ;;;; 147,00 ;577,7294179;;;;;;;;
1112;;378,01;;29827;;karan; 15,00 ;;;; 22,05 ;555,6794179;;;;;;;;
1112;;105,90;;29828;;CENNABRAS; 272,11 ;;;; 400,00 ;155,6777179;;;;;;;;
1112;;37,88;;29829;;FENIX; 68,03 ;;;; 100,00 ;55,67802791;;;;;;;;
1112;;27,88;;29830;;CORREA; 10,00 ;;;; 14,70 ;40,97802791;;;;;;;;
1112;;-20,37;;29831;;HECTRO - LOTE 1113; 48,25 ;;;; 70,93 ;-29,94947209;;;;;;;;
1112;;-30,37;;29832;;LOEFER - LT 1112; 10,00 ;;;; 14,70 ;-44,64947209;;;;;;;;
1112;;-40,37;;29833;;PELEGRINO - LT 1112; 10,00 ;;;; 14,70 ;-59,34947209;;;;;;;;
1113;878,97;798,60;19/08/2021;29834;;PUZZUOLLI; 40,00 ;;;; 58,80 ;1173,936428;;;;;;;;
1113;;298,60;;29835;;BRUNA; 500,00 ;;;; 735,00 ;438,9364279;;;;;;;;
1113;;283,90;;29836;;NATHY; 14,70 ;;;; 21,61 ;417,3274279;;;;;;;;
1113;;263,90;;29837;;GEMAS DO MUNDO; 20,00 ;;;; 29,40 ;387,9274279;;;;;;;;
1113;;253,90;;29838;;CORREA; 10,00 ;;;; 14,70 ;373,2274279;;;;;;;;
1113;;243,90;;29839;;JOSE ALEXANDRE; 10,00 ;;;; 14,70 ;358,5274279;;;;;;;;
1113;;175,87;;29840;;CENNABRAS; 68,03 ;;;; 100,00 ;258,5272969;;;;;;;;
1113;;125,87;;29841;;Mix Metais; 50,00 ;;;; 73,50 ;185,0272969;;;;;;;;
;;125,87;;;;; -   ;;;; -   ;185,0272969;;;;;;;;
1114;2183,82;2294,69;30/08/2021;29842;;MICHESTER; 15,00 ;;;; 22,05 ;3373,192697;3373,192697;;;;;;;
1114;;2254,69;30/08/2021;29843;;PUZZUOLLI; 40,00 ;;;; 58,80 ;3314,392697;;;;;;;;
1114;;1656,05;30/08/2021;29844;;CENNABRAS; 598,64 ;;;; 880,00 ;2434,391897;;;;;;;;
1114;;1646,05;30/08/2021;29845;;CORREA; 10,00 ;;;; 14,70 ;2419,691897;;;;;;;;
1114;;878,55;30/08/2021;29846;;BRUNA; 767,50 ;;;; 1.128,23 ;1291,466897;;;;;;;;
1114;;858,55;30/08/2021;29847;;BRILHO BRASIL; 20,00 ;;;; 29,40 ;1262,066897;;;;;;;;
1114;;848,55;30/08/2021;29848;;LOEFLER; 10,00 ;;;; 14,70 ;1247,366897;;;;;;;;
1114;;780,52;30/08/2021;29849;;FENIX; 68,03 ;;;; 100,00 ;1147,366766;;;;;;;;
1114;;770,52;01/09/2021;29850;;USIBRAS; 10,00 ;;;; 14,70 ;1132,666766;;;;;;;;
1114;;750,52;01/09/2021;29851;;CENNABRAS; 20,00 ;;;; 29,40 ;1103,266766;;;;;;;;
1114;;670,52;01/09/2021;29852;;CONTRESS; 80,00 ;;;; 117,60 ;985,6667659;;;;;;;;
1114;;655,52;01/09/2021;29853;;MICHESTER; 15,00 ;;;; 22,05 ;963,6167659;;;;;;;;
1114;;645,52;01/09/2021;29854;;FOUR METALIC; 10,00 ;;;; 14,70 ;948,9167659;;;;;;;;
1114;;635,52;01/09/2021;29855;;CORREA; 10,00 ;;;; 14,70 ;934,2167659;;;;;;;;
1114;;630,52;01/09/2021;29856;;NATHY; 5,00 ;;;; 7,35 ;926,8667659;;;;;;;;
1114;;582,27;01/09/2021;29857;;HECTOR; 48,25 ;;;; 70,93 ;855,9392659;;;;;;;;
1114;;572,27;01/09/2021;29858;;ODAIR CUSTODIO; 10,00 ;;;; 14,70 ;841,2392659;;;;;;;;
1114;;522,27;01/09/2021;29859;;MIX METAIS; 50,00 ;;;; 73,50 ;767,7392659;;;;;;;;
1114;;512,27;01/09/2021;29860;;REINALDO; 10,00 ;;;; 14,70 ;753,0392659;;;;;;;;
1114;;502,27;01/09/2021;29861;;CORREA; 10,00 ;;;; 14,70 ;738,3392659;;;;;;;;
1114;;462,27;01/09/2021;29862;;PUZZUOLLI; 40,00 ;;;; 58,80 ;679,5392659;;;;;;;;
1114;;442,27;01/09/2021;29863;;GEMAS DO MUNDO; 20,00 ;;;; 29,40 ;650,1392659;;;;;;;;
1114;;402,27;01/09/2021;29864;;MS BRINDES; 40,00 ;;;; 58,80 ;591,3392659;;;;;;;;
1114;;397,27;01/09/2021;29865;;NATHY; 5,00 ;;;; 7,35 ;583,9892659;;;;;;;;
1114;;382,27;22/09/2021;29866;;AMON; 15,00 ;;;; 22,05 ;561,9392659;;;;;;;;
1114;;372,27;30/09/2021;29867;;CORREA; 10,00 ;;;; 14,70 ;547,2392659;;;;;;;;
1114;;362,27;30/09/2021;29868;;LOEFLER; 10,00 ;;;; 14,70 ;532,5392659;;;;;;;;
1114;;342,27;30/09/2021;29869;;WANJOUR; 20,00 ;;;; 29,40 ;503,1392659;;;;;;;;
1114;;332,27;30/09/2021;29870;;CORREA; 10,00 ;;;; 14,70 ;488,4392659;;;;;;;;
1114;;322,27;30/09/2021;29871;;FOUR METALIC; 10,00 ;;;; 14,70 ;473,7392659;;;;;;;;
1114;;272,27;30/09/2021;29872;;MIX METAIS; 50,00 ;;;; 73,50 ;400,2392659;;;;;;;;
1114;;172,27;30/09/2021;29873;;OFICINA ORIENTAL; 100,00 ;;;; 147,00 ;253,2392659;;;;;;;;
1114;;167,27;30/09/2021;29874;;Nathy; 5,00 ;;;; 7,35 ;245,8892659;;;;;;;;
1114;;162,27;30/09/2021;29875;;sportBrindes; 5,00 ;;;; 7,35 ;238,5392659;;;;;;;;
1114;;152,27;30/09/2021;29876;;ART SHOW; 10,00 ;;;; 14,70 ;223,8392659;;;;;;;;
1115;1247,62;456,65;22/09/2021;29877;;BRUNA; 941,24 ;;2;; 1.386,56 ;671,2778659;;;;;;;;
1115;;388,62;30/09/2021;29878;;FENIX; 68,03 ;;;; 100,00 ;571,2777349;;;;;;;;
1115;;358,62;30/09/2021;29879;;BRILHO BRASIL; 30,00 ;;;; 44,10 ;527,1777349;;;;;;;;
1115;;348,62;30/09/2021;29880;;CORREA; 10,00 ;;;; 14,70 ;512,4777349;;;;;;;;
1115;;338,62;30/09/2021;29881;;MONTANA; 10,00 ;;;; 14,70 ;497,7777349;;;;;;;;
1115;;288,62;30/09/2021;29882;;BRILHARTY; 50,00 ;;;; 73,50 ;424,2777349;;;;;;;;
1115;;278,62;30/09/2021;29883;;4 METALIC; 10,00 ;;;; 14,70 ;409,5777349;;;;;;;;
1115;;263,62;30/09/2021;29884;;MICHESTER; 15,00 ;;;; 22,05 ;387,5277349;;;;;;;;
1115;;253,62;30/09/2021;29885;;DIACOMO; 10,00 ;;;; 14,70 ;372,8277349;;;;;;;;
1115;;243,62;30/09/2021;29886;;CORREA; 10,00 ;;;; 14,70 ;358,1277349;;;;;;;;
1115;;203,62;30/09/2021;29887;;PUZZUOLLI; 40,00 ;;;; 58,80 ;299,3277349;;;;;;;;
1115;;103,62;30/09/2021;29888;;MIX; 100,00 ;;;; 147,00 ;152,3277349;;;;;;;;
1115;;73,62;30/09/2021;29889;;PAULO BRUM; 30,00 ;;;; 44,10 ;108,2277349;;;;;;;;
1115;;55,62;01/10/2021;29890;;AMON; 18,00 ;;;; 26,46 ;81,76773491;;;;;;;;
1115;;45,62;;29891;;NATHY; 10,00 ;;;; 14,70 ;67,06773491;;;;;;;;
1115;;35,62;;29892;;LOEFLER; 10,00 ;;;; 14,70 ;52,36773491;;;;;;;;
1115;;25,62;;29893;;PW ACESSORIOS; 10,00 ;;;; 14,70 ;37,66773491;;;;;;;;
1116;828,4353741;784,03;06/10/2021;29894;;fenix; 68,03 ;;2;; 102,94 ;1152,527604;;;;;;;;
1116;;284,03;;29895;;Cennabras; 500,00 ;;;; 735,00 ;417,5276039;;;;;;;;
1116;;254,03;;29896;;Paulo Brum; 30,00 ;;;; 44,10 ;373,4276039;;;;;;;;
1116;;244,03;;29897;;Correa; 10,00 ;;;; 14,70 ;358,7276039;;;;;;;;
1116;;204,03;;29898;;Puzzuolli; 40,00 ;;;; 58,80 ;299,9276039;;;;;;;;
1116;;194,03;;29899;;4 metalic; 10,00 ;;;; 14,70 ;285,2276039;;;;;;;;
1116;;184,03;;29900;;correa; 10,00 ;;;; 14,70 ;270,5276039;;;;;;;;
1116;;164,03;;29901;;gemas do mundo; 20,00 ;;;; 29,40 ;241,1276039;;;;;;;;
1116;;114,03;;29902;;mix; 50,00 ;;;; 73,50 ;167,6276039;;;;;;;;
1116;;64,03;;29903;;amon; 50,00 ;;;; 73,50 ;94,12760391;;;;;;;;
1116;;54,03;;29904;;mundial; 10,00 ;;;; 14,70 ;79,42760391;;;;;;;;
1116;;20,02;;29905;;Fenix; 34,01 ;;;; 50,00 ;29,42760391;;;;;;;;
1116;;13,02;;29906;;reinaldo; 7,00 ;;;; 10,29 ;19,13760391;;;;;;;;
1116;;3,02;;29907;;Mundial; 10,00 ;;;; 14,70 ;4,43760391;;;;;;;;
1117;1020,122449;1010,14;18/10/2021;29908;;pelegrino; 10,00 ;;; 3,00 ; 19,11 ;1484,907604;;;;;;;;
1117;;1000,14;;29909;;Correa; 10,00 ;;;; 14,70 ;1470,207604;;;;;;;;
1117;;990,14;;29910;;Loefler; 10,00 ;;;; 14,70 ;1455,507604;;;;;;;;
1117;;985,14;;29911;;Manoo; 5,00 ;;;; 7,35 ;1448,157604;;;;;;;;
1117;;975,14;;29912;;Montana; 10,00 ;;;; 14,70 ;1433,457604;;;;;;;;
1117;;775,14;;29913;;Perfur; 200,00 ;;;; 294,00 ;1139,457604;;;;;;;;
1117;;675,14;;29914;;Mix Metais; 100,00 ;;;; 147,00 ;992,4576039;;;;;;;;
1117;;660,14;;29915;;MICHESTER; 15,00 ;;;; 22,05 ;970,4076039;;;;;;;;
1117;;655,14;;29916;;MATHY; 5,00 ;;;; 7,35 ;963,0576039;;;;;;;;
1117;;645,14;;29917;;CORREA; 10,00 ;;;; 14,70 ;948,3576039;;;;;;;;
1117;;605,14;;29918;;PUZZUOLLI; 40,00 ;;;; 58,80 ;889,5576039;;;;;;;;
1117;;571,13;;29919;;fenix; 34,01 ;;;; 50,00 ;839,5576119;;;;;;;;
1117;;531,13;;29920;;Paulo Brum; 40,00 ;;;; 58,80 ;780,7576119;;;;;;;;
1117;;497,11;27/11/2021;29921;;FENIX; 34,01 ;;;; 50,00 ;730,7576199;;;;;;;;
1117;;487,11;;29922;;FOUR METALIC; 10,00 ;;;; 14,70 ;716,0576199;;;;;;;;
1117;;477,11;;29923;;CORREA; 10,00 ;;;; 14,70 ;701,3576199;;;;;;;;
1117;;457,11;;29924;;Adilson; 20,00 ;;;; 29,40 ;671,9576199;;;;;;;;
1117;;427,11;;29925;;art metal; 30,00 ;;;; 44,10 ;627,8576199;;;;;;;;
1117;;422,11;;29926;;manoo; 5,00 ;;;; 7,35 ;620,5076199;;;;;;;;
1117;;388,10;30/10/2021;29927;;FENIX; 34,01 ;;;; 50,00 ;570,5076279;;;;;;;;
1117;;373,10;;29928;;GLAUCO; 15,00 ;;;; 22,05 ;548,4576279;;;;;;;;
1117;;371,10;;29929;;GLAUCO; 2,00 ;;;; 2,94 ;545,5176279;;;;;;;;
1118;929,3212245;751,23;31/10/2021;29930;;Bruna; 545,19 ;;; 4,00 ; 807,31 ;1104,310528;;;;;;;;
1118;;741,23;03/11/2021;29931;;correa; 10,00 ;;;; 14,70 ;1089,610528;;;;;;;;
1118;;721,23;;29932;;GEMAS DO MUNDO; 20,00 ;;;; 29,40 ;1060,210528;;;;;;;;
1118;;701,23;;29933;;felipe Bazarin; 20,00 ;;;; 29,40 ;1030,810528;;;;;;;;
1118;;691,23;;29934;;Nathy; 10,00 ;;;; 14,70 ;1016,110528;;;;;;;;
1118;;651,23;;29935;;Puzzuolli; 40,00 ;;;; 58,80 ;957,3105279;;;;;;;;
1118;;601,23;;29936;;Mix; 50,00 ;;;; 73,50 ;883,8105279;;;;;;;;
1118;;591,23;;29937;;Amon; 10,00 ;;;; 14,70 ;869,1105279;;;;;;;;
1118;;581,23;;29938;;art show; 10,00 ;;;; 14,70 ;854,4105279;;;;;;;;
1118;;571,23;;29939;;Loewfler; 10,00 ;;;; 14,70 ;839,7105279;;;;;;;;
1118;;531,23;;29940;;PAULO BRUM; 40,00 ;;;; 58,80 ;780,9105279;;;;;;;;
1118;;471,23;;29941;;CONTRESS; 60,00 ;;;; 88,20 ;692,7105279;;;;;;;;
1118;;461,23;;29942;;FOUR METALIC; 10,00 ;;;; 14,70 ;678,0105279;;;;;;;;
1118;;446,23;;29943;;GLAUCO; 15,00 ;;;; 22,05 ;655,9605279;;;;;;;;
1118;;378,20;;29944;;Fenix; 68,03 ;;;; 100,00 ;555,9603969;;;;;;;;
1118;;367,40;;29945;;Gilberto - REC; 10,80 ;;;; 15,88 ;540,0843969;;;;;;;;
1118;;352,40;;29946;;Felipe Barizan; 15,00 ;;;; 22,05 ;518,0343969;;;;;;;;
